Open,Volume,Close
12392.00977,821480000,12556.08008
12555.83984,1193510000,12565.53027
12565.53027,1053610000,12487.01953
12487.09961,1269880000,12653.49023
12653.41016,1175700000,12580.83008
12580.11035,1013320000,12767.57031
12766.84961,1017640000,12647.48047
12647.87988,841520000,12114.09961
12111.61035,1723390000,12276.32031
12275.67969,1273230000,12110.41016
12110.41016,1486630000,12481.00977
12480.37012,1090210000,12354.34961
12354.51953,1095920000,12560.2002
12562.63965,804950000,12612.12988
12611.63965,1094290000,12961.98047
12961.98047,1422090000,13120.94043
13120.20996,1234390000,13264.62012
13264.12988,1247950000,13326.21973
13325.80957,1151310000,13556.53027
13556.53027,1181390000,13507.28027
13507.28027,1049380000,13668.11035
13667.20996,886690000,13424.38965
13424.38965,1178580000,13639.48047
13639,1323530000,13360.25977
13360.08984,1304810000,13408.62012
